prespecified_interaction,status,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial RGS5,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial RGS5,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial RGS5,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial RGS5,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Luminal Progenitors,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Luminal Progenitors,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Luminal Progenitors,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Luminal Progenitors,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling_Myeloid,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling_Myeloid,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling_Myeloid,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling_Myeloid,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling_Myeloid,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,DCs,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,DCs,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,DCs,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,DCs,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,DCs,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Monocyte,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Monocyte,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Monocyte,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Monocyte,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Monocyte,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Mature Luminal,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Macrophage,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Monocyte,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Monocyte,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Monocyte,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Monocyte,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Monocyte,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Myoepithelial,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NKT cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Differentiated,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Immature,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Immature,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Immature,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,PVL Immature,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD4+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Plasmablasts,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Naive,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,T cells CD8+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,B cells Memory,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Macrophage,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Macrophage,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Macrophage,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Macrophage,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Macrophage,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Endothelial RGS5,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Endothelial RGS5,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Endothelial RGS5,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Endothelial RGS5,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Plasmablasts,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Plasmablasts,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Luminal Progenitors,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Luminal Progenitors,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Luminal Progenitors,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Luminal Progenitors,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Myoepithelial,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Myoepithelial,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Myoepithelial,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Myoepithelial,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,Myoepithelial,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,PVL Immature,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,PVL Immature,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,PVL Immature,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,PVL Immature,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,NK cells,NK cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
